market|ZoneName|network|broadcastday|broadcastweek|quarterhrcode|CostPer2KHHImp|HHImp|C25Imp|C611Imp|M1220Imp|M2134Imp|M3454Imp|M55PlusImp|W1220Imp|W2134Imp|W3454Imp|W55PlusImp
Atlanta|Clayton GA|FXN|2016-10-04|41|2315|41|4119|1|1|411|893|141|113|11|31|431|113
Atlanta|Clayton GA|FXN|2016-10-04|41|2330|41|113|4|1|31|98|113|13|18|11|18|81
Atlanta|Clayton GA|FXN|2016-10-04|41|2345|47|113|4|1|31|93|133|13|13|14|19|83
Atlanta|Clayton GA|FXN|2016-10-04|41|0000|44|313|4|1|11|13|93|13|13|14|13|13
Atlanta|Clayton GA|FXN|2016-10-05|41|0515|44|4136|1|1|98|411|98|119|3|11|413|113
Atlanta|Clayton GA|FXN|2016-10-05|41|0530|43|4336|1|41|411|419|498|119|3|11|113|113
Atlanta|Clayton GA|FXN|2016-10-05|41|0545|4|4136|1|41|411|419|498|113|3|11|113|133
Atlanta|Clayton GA|FXN|2016-10-05|41|0600|4|1136|1|41|111|319|498|187|3|11|313|333
Atlanta|Clayton GA|FXN|2016-10-05|41|0615|1|1479|4|1|111|891|411|673|11|36|136|671
Atlanta|Clayton GA|FXN|2016-10-05|41|0630|1|713|1|1|37|98|441|13|78|67|78|87
Atlanta|Clayton GA|FXN|2016-10-05|41|0645|3|711|1|1|37|91|411|11|73|61|79|81
Atlanta|Clayton GA|FXN|2016-10-05|41|0700|6|311|1|1|17|71|91|13|73|61|71|61
Atlanta|Clayton GA|FXN|2016-10-05|41|0715|4|4136|1|1|98|411|98|119|3|11|413|113
Atlanta|Clayton GA|FXN|2016-10-05|41|0730|9|4336|1|41|411|419|498|119|3|11|113|113
Atlanta|Clayton GA|FXN|2016-10-05|41|0745|44|4136|1|41|411|419|498|113|3|11|113|133
Atlanta|Clayton GA|FXN|2016-10-05|41|0800|44|1136|1|41|111|319|498|187|3|11|313|333
Atlanta|Clayton GA|FXN|2016-10-05|41|0815|41|1479|4|1|111|891|411|673|11|36|136|671
Atlanta|Clayton GA|FXN|2016-10-05|41|0830|41|713|1|1|37|98|441|13|78|67|78|87
Atlanta|Clayton GA|FXN|2016-10-05|41|0845|43|711|1|1|37|91|411|11|73|61|79|81
Atlanta|Clayton GA|FXN|2016-10-05|41|0900|46|311|1|1|17|71|91|13|73|61|71|61
Atlanta|Clayton GA|FXN|2016-10-05|41|0915|4|4136|1|1|98|411|98|119|3|11|413|113
Atlanta|Clayton GA|FXN|2016-10-05|41|0930|4|4336|1|41|411|419|498|119|3|11|113|113
Atlanta|Clayton GA|FXN|2016-10-05|41|0945|1|4136|1|41|411|419|498|113|3|11|113|133
Atlanta|Clayton GA|FXN|2016-10-05|41|1000|1|1136|1|41|111|319|498|187|3|11|313|333
Atlanta|Clayton GA|FXN|2016-10-05|41|1015|3|1479|4|1|111|891|411|673|11|36|136|671
Atlanta|Clayton GA|FXN|2016-10-05|41|1030|6|713|1|1|37|98|441|13|78|67|78|87
Atlanta|Clayton GA|FXN|2016-10-05|41|1045|4|711|1|1|37|91|411|11|73|61|79|81
Atlanta|Clayton GA|FXN|2016-10-05|41|1100|9|311|1|1|17|71|91|13|73|61|71|61
Atlanta|Clayton GA|FXN|2016-10-05|41|1115|44|4136|1|1|98|411|98|119|3|11|413|113
Atlanta|Clayton GA|FXN|2016-10-05|41|1130|44|4336|1|41|411|419|498|119|3|11|113|113
Atlanta|Clayton GA|FXN|2016-10-05|41|1145|41|4136|1|41|411|419|498|113|3|11|113|133
Atlanta|Clayton GA|FXN|2016-10-05|41|1200|41|1136|1|41|111|319|498|187|3|11|313|333
Atlanta|Clayton GA|FXN|2016-10-05|41|1215|43|1479|4|1|111|891|411|673|11|36|136|671
Atlanta|Clayton GA|FXN|2016-10-05|41|1230|46|713|1|1|37|98|441|13|78|67|78|87
Atlanta|Clayton GA|FXN|2016-10-05|41|1245|41|711|1|1|37|91|411|11|73|61|79|81
Atlanta|Clayton GA|FXN|2016-10-05|41|1300|41|311|1|1|17|71|91|13|73|61|71|61
Atlanta|Clayton GA|FXN|2016-10-05|41|1315|44|1479|4|1|111|891|411|673|11|36|136|671
Atlanta|Clayton GA|FXN|2016-10-05|41|1330|44|713|1|1|37|98|441|13|78|67|78|87
Atlanta|Clayton GA|FXN|2016-10-05|41|1345|48|711|1|1|37|91|411|11|73|61|79|81
Atlanta|Clayton GA|FXN|2016-10-05|41|1400|9|311|1|1|17|71|91|13|73|61|71|61
Atlanta|Clayton GA|FXN|2016-10-05|41|1415|4|4136|1|1|98|411|98|119|3|11|413|113
Atlanta|Clayton GA|FXN|2016-10-05|41|1430|7|4336|1|41|411|419|498|119|3|11|113|113
Atlanta|Clayton GA|FXN|2016-10-05|41|1445|6|4136|1|41|411|419|498|113|3|11|113|133
Atlanta|Clayton GA|FXN|2016-10-05|41|1500|3|1136|1|41|111|319|498|187|3|11|313|333
Atlanta|Clayton GA|FXN|2016-10-05|41|1515|1|1479|4|1|111|891|411|673|11|36|136|671
Atlanta|Clayton GA|FXN|2016-10-05|41|1530|1|713|1|1|37|98|441|13|78|67|78|87
Atlanta|Clayton GA|FXN|2016-10-05|41|1545|4|711|1|1|37|91|411|11|73|61|79|81
Atlanta|Clayton GA|FXN|2016-10-05|41|1600|4|311|1|1|17|71|91|13|73|61|71|61
Atlanta|Clayton GA|FXN|2016-10-05|41|1615|44|1479|4|1|111|891|411|673|11|36|136|671
Atlanta|Clayton GA|FXN|2016-10-05|41|1630|44|713|1|1|37|98|441|13|78|67|78|87
Atlanta|Clayton GA|FXN|2016-10-05|41|1645|41|711|1|1|37|91|411|11|73|61|79|81
Atlanta|Clayton GA|FXN|2016-10-05|41|1700|41|311|1|1|17|71|91|13|73|61|71|61
Atlanta|Clayton GA|FXN|2016-10-05|41|1715|47|4136|1|1|98|411|98|119|3|11|413|113
Atlanta|Clayton GA|FXN|2016-10-05|41|1730|44|4336|1|41|411|419|498|119|3|11|113|113
Atlanta|Clayton GA|FXN|2016-10-05|41|1745|44|4136|1|41|411|419|498|113|3|11|113|133
Atlanta|Clayton GA|FXN|2016-10-05|41|1800|43|1136|1|41|111|319|498|187|3|11|313|333
Atlanta|Clayton GA|FXN|2016-10-05|41|1815|4|1479|4|1|111|891|411|673|11|36|136|671
Atlanta|Clayton GA|FXN|2016-10-05|41|1830|4|713|1|1|37|98|441|13|78|67|78|87
Atlanta|Clayton GA|FXN|2016-10-05|41|1845|1|711|1|1|37|91|411|11|73|61|79|81
Atlanta|Clayton GA|FXN|2016-10-05|41|1900|1|311|1|1|17|71|91|13|73|61|71|61
Atlanta|Clayton GA|FXN|2016-10-05|41|1915|3|1479|4|1|111|891|411|673|11|36|136|671
Atlanta|Clayton GA|FXN|2016-10-05|41|1930|6|713|1|1|37|98|441|13|78|67|78|87
Atlanta|Clayton GA|FXN|2016-10-05|41|1945|4|711|1|1|37|91|411|11|73|61|79|81
Atlanta|Clayton GA|FXN|2016-10-05|41|2000|9|311|1|1|17|71|91|13|73|61|71|61
Atlanta|Clayton GA|FXN|2016-10-05|41|2115|44|4136|1|1|98|411|98|119|3|11|413|113
Atlanta|Clayton GA|FXN|2016-10-05|41|2130|44|4336|1|41|411|419|498|119|3|11|113|113
Atlanta|Clayton GA|FXN|2016-10-05|41|2145|41|4136|1|41|411|419|498|113|3|11|113|133
Atlanta|Clayton GA|FXN|2016-10-05|41|2200|41|1136|1|41|111|319|498|187|3|11|313|333
Atlanta|Clayton GA|FXN|2016-10-05|41|2215|43|1479|4|1|111|891|411|673|11|36|136|671
Atlanta|Clayton GA|FXN|2016-10-05|41|2230|46|713|1|1|37|98|441|13|78|67|78|87
Atlanta|Clayton GA|FXN|2016-10-05|41|2245|4|711|1|1|37|91|411|11|73|61|79|81
Atlanta|Clayton GA|FXN|2016-10-05|41|2300|4|311|1|1|17|71|91|13|73|61|71|61
Atlanta|Clayton GA|FXN|2016-10-05|41|2315|1|1479|4|1|111|891|411|673|11|36|136|671
Atlanta|Clayton GA|FXN|2016-10-05|41|2330|1|713|1|1|37|98|441|13|78|67|78|87
Atlanta|Clayton GA|FXN|2016-10-05|41|2345|3|711|1|1|37|91|411|11|73|61|79|81
Atlanta|Clayton GA|FXN|2016-10-05|41|0000|6|311|1|1|17|71|91|13|73|61|71|61
Atlanta|Clayton GA|FXN|2016-10-06|41|0515|4|1139|1|1|93|111|93|419|3|41|113|413
Atlanta|Clayton GA|FXN|2016-10-06|41|0530|9|1339|1|11|141|119|193|419|3|41|113|413
Atlanta|Clayton GA|FXN|2016-10-06|41|0545|44|1139|1|11|141|119|193|443|3|41|113|133
Atlanta|Clayton GA|FXN|2016-10-06|41|0600|44|1139|1|11|141|319|193|437|3|41|313|333
Atlanta|Clayton GA|FXN|2016-10-06|41|0615|41|1179|1|1|141|391|114|973|41|39|139|971
Atlanta|Clayton GA|FXN|2016-10-06|41|0630|41|713|1|1|37|93|111|13|73|97|73|37
Atlanta|Clayton GA|FXN|2016-10-06|41|0645|43|711|1|1|37|91|111|11|73|91|79|31
Atlanta|Clayton GA|FXN|2016-10-06|41|0700|46|311|1|1|47|71|91|43|73|91|71|91
Atlanta|Clayton GA|FXN|2016-10-06|41|0715|41|1139|1|1|93|111|93|419|3|41|113|413
Atlanta|Clayton GA|FXN|2016-10-06|41|0730|41|1339|1|11|141|119|193|419|3|41|113|413
Atlanta|Clayton GA|FXN|2016-10-06|41|0745|44|1139|1|11|141|119|193|443|3|41|113|133
Atlanta|Clayton GA|FXN|2016-10-06|41|0800|44|1139|1|11|141|319|193|437|3|41|313|333
Atlanta|Clayton GA|FXN|2016-10-06|41|0815|48|1179|1|1|141|391|114|973|41|39|139|971
Atlanta|Clayton GA|FXN|2016-10-06|41|0830|9|713|1|1|37|93|111|13|73|97|73|37
Atlanta|Clayton GA|FXN|2016-10-06|41|0845|4|711|1|1|37|91|111|11|73|91|79|31
Atlanta|Clayton GA|FXN|2016-10-06|41|0900|7|311|1|1|47|71|91|43|73|91|71|91
Atlanta|Clayton GA|FXN|2016-10-06|41|0915|6|1139|1|1|93|111|93|419|3|41|113|413
Atlanta|Clayton GA|FXN|2016-10-06|41|0930|3|1339|1|11|141|119|193|419|3|41|113|413
Atlanta|Clayton GA|FXN|2016-10-06|41|0945|1|1139|1|11|141|119|193|443|3|41|113|133
Atlanta|Clayton GA|FXN|2016-10-06|41|1000|1|1139|1|11|141|319|193|437|3|41|313|333
Atlanta|Clayton GA|FXN|2016-10-06|41|1015|4|1179|1|1|141|391|114|973|41|39|139|971
Atlanta|Clayton GA|FXN|2016-10-06|41|1030|4|713|1|1|37|93|111|13|73|97|73|37
Atlanta|Clayton GA|FXN|2016-10-06|41|1045|44|711|1|1|37|91|111|11|73|91|79|31
Atlanta|Clayton GA|FXN|2016-10-06|41|1100|44|311|1|1|47|71|91|43|73|91|71|91
Atlanta|Clayton GA|FXN|2016-10-06|41|1115|41|1139|1|1|93|111|93|419|3|41|113|413
Atlanta|Clayton GA|FXN|2016-10-06|41|1130|41|1339|1|11|141|119|193|419|3|41|113|413
Atlanta|Clayton GA|FXN|2016-10-06|41|1145|47|1139|1|11|141|119|193|443|3|41|113|133
Atlanta|Clayton GA|FXN|2016-10-06|41|1200|44|1139|1|11|141|319|193|437|3|41|313|333
Atlanta|Clayton GA|FXN|2016-10-06|41|1215|44|1179|1|1|141|391|114|973|41|39|139|971
Atlanta|Clayton GA|FXN|2016-10-06|41|1230|43|713|1|1|37|93|111|13|73|97|73|37
Atlanta|Clayton GA|FXN|2016-10-06|41|1245|4|711|1|1|37|91|111|11|73|91|79|31
Atlanta|Clayton GA|FXN|2016-10-06|41|1300|4|311|1|1|47|71|91|43|73|91|71|91
Atlanta|Clayton GA|FXN|2016-10-06|41|1315|1|1179|1|1|141|391|114|973|41|39|139|971
Atlanta|Clayton GA|FXN|2016-10-06|41|1330|1|713|1|1|37|93|111|13|73|97|73|37
Atlanta|Clayton GA|FXN|2016-10-06|41|1345|3|711|1|1|37|91|111|11|73|91|79|31
Atlanta|Clayton GA|FXN|2016-10-06|41|1400|6|311|1|1|47|71|91|43|73|91|71|91
Atlanta|Clayton GA|FXN|2016-10-06|41|1415|4|1139|1|1|93|111|93|419|3|41|113|413
Atlanta|Clayton GA|FXN|2016-10-06|41|1430|9|1339|1|11|141|119|193|419|3|41|113|413
Atlanta|Clayton GA|FXN|2016-10-06|41|1445|44|1139|1|11|141|119|193|443|3|41|113|133
Atlanta|Clayton GA|FXN|2016-10-06|41|1500|44|1139|1|11|141|319|193|437|3|41|313|333
Atlanta|Clayton GA|FXN|2016-10-06|41|1515|41|1179|1|1|141|391|114|973|41|39|139|971
Atlanta|Clayton GA|FXN|2016-10-06|41|1530|41|713|1|1|37|93|111|13|73|97|73|37
Atlanta|Clayton GA|FXN|2016-10-06|41|1545|43|711|1|1|37|91|111|11|73|91|79|31
Atlanta|Clayton GA|FXN|2016-10-06|41|1600|46|311|1|1|47|71|91|43|73|91|71|91
Atlanta|Clayton GA|FXN|2016-10-06|41|1615|4|1179|1|1|141|391|114|973|41|39|139|971
Atlanta|Clayton GA|FXN|2016-10-06|41|1630|4|713|1|1|37|93|111|13|73|97|73|37
Atlanta|Clayton GA|FXN|2016-10-06|41|1645|1|711|1|1|37|91|111|11|73|91|79|31
Atlanta|Clayton GA|FXN|2016-10-06|41|1700|1|311|1|1|47|71|91|43|73|91|71|91
Atlanta|Clayton GA|FXN|2016-10-06|41|1715|3|1139|1|1|93|111|93|419|3|41|113|413
Atlanta|Clayton GA|FXN|2016-10-06|41|1730|6|1339|1|11|141|119|193|419|3|41|113|413
Atlanta|Clayton GA|FXN|2016-10-06|41|1745|4|1139|1|11|141|119|193|443|3|41|113|133
Atlanta|Clayton GA|FXN|2016-10-06|41|1800|9|1139|1|11|141|319|193|437|3|41|313|333
Atlanta|Clayton GA|FXN|2016-10-06|41|1815|44|1179|1|1|141|391|114|973|41|39|139|971
Atlanta|Clayton GA|FXN|2016-10-06|41|1830|44|713|1|1|37|93|111|13|73|97|73|37
Atlanta|Clayton GA|FXN|2016-10-06|41|1845|41|711|1|1|37|91|111|11|73|91|79|31
Atlanta|Clayton GA|FXN|2016-10-06|41|1900|41|311|1|1|47|71|91|43|73|91|71|91
Atlanta|Clayton GA|FXN|2016-10-06|41|1915|43|1179|1|1|141|391|114|973|41|39|139|971
Atlanta|Clayton GA|FXN|2016-10-06|41|1930|46|713|1|1|37|93|111|13|73|97|73|37
Atlanta|Clayton GA|FXN|2016-10-06|41|1945|41|711|1|1|37|91|111|11|73|91|79|31
Atlanta|Clayton GA|FXN|2016-10-06|41|2000|41|311|1|1|47|71|91|43|73|91|71|91
Atlanta|Clayton GA|FXN|2016-10-06|41|2115|44|1139|1|1|93|111|93|419|3|41|113|413
Atlanta|Clayton GA|FXN|2016-10-06|41|2130|44|1339|1|11|141|119|193|419|3|41|113|413
Atlanta|Clayton GA|FXN|2016-10-06|41|2145|48|1139|1|11|141|119|193|443|3|41|113|133
Atlanta|Clayton GA|FXN|2016-10-06|41|2200|9|1139|1|11|141|319|193|437|3|41|313|333
Atlanta|Clayton GA|FXN|2016-10-06|41|2215|4|1179|1|1|141|391|114|973|41|39|139|971
Atlanta|Clayton GA|FXN|2016-10-06|41|2230|7|713|1|1|37|93|111|13|73|97|73|37
Atlanta|Clayton GA|FXN|2016-10-06|41|2245|6|711|1|1|37|91|111|11|73|91|79|31
Atlanta|Clayton GA|FXN|2016-10-06|41|2300|3|311|1|1|47|71|91|43|73|91|71|91
Atlanta|Clayton GA|FXN|2016-10-06|41|2315|1|1179|1|1|141|391|114|973|41|39|139|971
Atlanta|Clayton GA|FXN|2016-10-06|41|2330|1|713|1|1|37|93|111|13|73|97|73|37
Atlanta|Clayton GA|FXN|2016-10-06|41|2345|4|711|1|1|37|91|111|11|73|91|79|31
Atlanta|Clayton GA|FXN|2016-10-06|41|0000|4|311|1|1|47|71|91|43|73|91|71|91
Atlanta|Clayton GA|FXN|2016-10-07|41|0515|44|1114|1|1|41|111|41|414|1|41|111|411
Atlanta|Clayton GA|FXN|2016-10-07|41|0530|44|1114|1|11|141|114|141|414|1|41|111|411
Atlanta|Clayton GA|FXN|2016-10-07|41|0545|41|1114|1|11|141|114|141|441|1|41|111|111
Atlanta|Clayton GA|FXN|2016-10-07|41|0600|41|1114|1|11|141|114|141|417|1|41|111|111
Atlanta|Clayton GA|FXN|2016-10-07|41|0615|47|1174|1|1|141|141|114|471|41|14|114|471
Atlanta|Clayton GA|FXN|2016-10-07|41|0630|44|711|1|1|17|41|111|11|71|47|71|17
Atlanta|Clayton GA|FXN|2016-10-07|41|0645|44|711|1|1|17|41|111|11|71|41|74|11
Atlanta|Clayton GA|FXN|2016-10-07|41|0700|43|111|1|1|47|71|41|41|71|41|71|41
Atlanta|Clayton GA|FXN|2016-10-07|41|0715|4|1114|1|1|41|111|41|414|1|41|111|411
Atlanta|Clayton GA|FXN|2016-10-07|41|0730|4|1114|1|11|141|114|141|414|1|41|111|411
Atlanta|Clayton GA|FXN|2016-10-07|41|0745|1|1114|1|11|141|114|141|441|1|41|111|111
Atlanta|Clayton GA|FXN|2016-10-07|41|0800|1|1114|1|11|141|114|141|417|1|41|111|111
Atlanta|Clayton GA|FXN|2016-10-07|41|0815|3|1174|1|1|141|141|114|471|41|14|114|471
Atlanta|Clayton GA|FXN|2016-10-07|41|0830|6|711|1|1|17|41|111|11|71|47|71|17
Atlanta|Clayton GA|FXN|2016-10-07|41|0845|4|711|1|1|17|41|111|11|71|41|74|11
Atlanta|Clayton GA|FXN|2016-10-07|41|0900|9|111|1|1|47|71|41|41|71|41|71|41
Atlanta|Clayton GA|FXN|2016-10-07|41|0915|44|1114|1|1|41|111|41|414|1|41|111|411
Atlanta|Clayton GA|FXN|2016-10-07|41|0930|44|1114|1|11|141|114|141|414|1|41|111|411
Atlanta|Clayton GA|FXN|2016-10-07|41|0945|41|1114|1|11|141|114|141|441|1|41|111|111
Atlanta|Clayton GA|FXN|2016-10-07|41|1000|41|1114|1|11|141|114|141|417|1|41|111|111
Atlanta|Clayton GA|FXN|2016-10-07|41|1015|43|1174|1|1|141|141|114|471|41|14|114|471
Atlanta|Clayton GA|FXN|2016-10-07|41|1030|46|711|1|1|17|41|111|11|71|47|71|17
Atlanta|Clayton GA|FXN|2016-10-07|41|1045|4|711|1|1|17|41|111|11|71|41|74|11
Atlanta|Clayton GA|FXN|2016-10-07|41|1100|4|111|1|1|47|71|41|41|71|41|71|41
Atlanta|Clayton GA|FXN|2016-10-07|41|1115|1|1114|1|1|41|111|41|414|1|41|111|411
Atlanta|Clayton GA|FXN|2016-10-07|41|1130|1|1114|1|11|141|114|141|414|1|41|111|411
Atlanta|Clayton GA|FXN|2016-10-07|41|1145|3|1114|1|11|141|114|141|441|1|41|111|111
Atlanta|Clayton GA|FXN|2016-10-07|41|1200|6|1114|1|11|141|114|141|417|1|41|111|111
Atlanta|Clayton GA|FXN|2016-10-07|41|1215|4|1174|1|1|141|141|114|471|41|14|114|471
Atlanta|Clayton GA|FXN|2016-10-07|41|1230|9|711|1|1|17|41|111|11|71|47|71|17
Atlanta|Clayton GA|FXN|2016-10-07|41|1245|44|711|1|1|17|41|111|11|71|41|74|11
Atlanta|Clayton GA|FXN|2016-10-07|41|1300|44|111|1|1|47|71|41|41|71|41|71|41
Atlanta|Clayton GA|FXN|2016-10-07|41|1315|41|1174|1|1|141|141|114|471|41|14|114|471
Atlanta|Clayton GA|FXN|2016-10-07|41|1330|41|711|1|1|17|41|111|11|71|47|71|17
Atlanta|Clayton GA|FXN|2016-10-07|41|1345|43|711|1|1|17|41|111|11|71|41|74|11
Atlanta|Clayton GA|FXN|2016-10-07|41|1400|46|111|1|1|47|71|41|41|71|41|71|41
Atlanta|Clayton GA|FXN|2016-10-07|41|1415|41|1114|1|1|41|111|41|414|1|41|111|411
Atlanta|Clayton GA|FXN|2016-10-07|41|1430|41|1114|1|11|141|114|141|414|1|41|111|411
Atlanta|Clayton GA|FXN|2016-10-07|41|1445|44|1114|1|11|141|114|141|441|1|41|111|111
Atlanta|Clayton GA|FXN|2016-10-07|41|1500|44|1114|1|11|141|114|141|417|1|41|111|111
Atlanta|Clayton GA|FXN|2016-10-07|41|1515|48|1174|1|1|141|141|114|471|41|14|114|471
Atlanta|Clayton GA|FXN|2016-10-07|41|1530|9|711|1|1|17|41|111|11|71|47|71|17
Atlanta|Clayton GA|FXN|2016-10-07|41|1545|4|711|1|1|17|41|111|11|71|41|74|11
Atlanta|Clayton GA|FXN|2016-10-07|41|1600|7|111|1|1|47|71|41|41|71|41|71|41
Atlanta|Clayton GA|FXN|2016-10-07|41|1615|6|1174|1|1|141|141|114|471|41|14|114|471
Atlanta|Clayton GA|FXN|2016-10-07|41|1630|3|711|1|1|17|41|111|11|71|47|71|17
Atlanta|Clayton GA|FXN|2016-10-07|41|1645|1|711|1|1|17|41|111|11|71|41|74|11
Atlanta|Clayton GA|FXN|2016-10-07|41|1700|1|111|1|1|47|71|41|41|71|41|71|41
Atlanta|Clayton GA|FXN|2016-10-07|41|1715|4|1114|1|1|41|111|41|414|1|41|111|411
Atlanta|Clayton GA|FXN|2016-10-07|41|1730|4|1114|1|11|141|114|141|414|1|41|111|411
Atlanta|Clayton GA|FXN|2016-10-07|41|1745|44|1114|1|11|141|114|141|441|1|41|111|111
Atlanta|Clayton GA|FXN|2016-10-07|41|1800|44|1114|1|11|141|114|141|417|1|41|111|111
Atlanta|Clayton GA|FXN|2016-10-07|41|1815|41|1174|1|1|141|141|114|471|41|14|114|471
Atlanta|Clayton GA|FXN|2016-10-07|41|1830|41|711|1|1|17|41|111|11|71|47|71|17
Atlanta|Clayton GA|FXN|2016-10-07|41|1845|47|711|1|1|17|41|111|11|71|41|74|11
Atlanta|Clayton GA|FXN|2016-10-07|41|1900|44|111|1|1|47|71|41|41|71|41|71|41
Atlanta|Clayton GA|FXN|2016-10-07|41|1915|44|1174|1|1|141|141|114|471|41|14|114|471
Atlanta|Clayton GA|FXN|2016-10-07|41|1930|43|711|1|1|17|41|111|11|71|47|71|17
Atlanta|Clayton GA|FXN|2016-10-07|41|1945|4|711|1|1|17|41|111|11|71|41|74|11
Atlanta|Clayton GA|FXN|2016-10-07|41|2000|4|111|1|1|47|71|41|41|71|41|71|41
Atlanta|Clayton GA|FXN|2016-10-07|41|2115|1|1114|1|1|41|111|41|414|1|41|111|411
Atlanta|Clayton GA|FXN|2016-10-07|41|2130|1|1114|1|11|141|114|141|414|1|41|111|411
Atlanta|Clayton GA|FXN|2016-10-07|41|2145|3|1114|1|11|141|114|141|441|1|41|111|111
Atlanta|Clayton GA|FXN|2016-10-07|41|2200|6|1114|1|11|141|114|141|417|1|41|111|111
Atlanta|Clayton GA|FXN|2016-10-07|41|2215|4|1174|1|1|141|141|114|471|41|14|114|471
Atlanta|Clayton GA|FXN|2016-10-07|41|2230|9|711|1|1|17|41|111|11|71|47|71|17
Atlanta|Clayton GA|FXN|2016-10-07|41|2245|44|711|1|1|17|41|111|11|71|41|74|11
Atlanta|Clayton GA|FXN|2016-10-07|41|2300|44|111|1|1|47|71|41|41|71|41|71|41
Atlanta|Clayton GA|FXN|2016-10-07|41|2315|41|1174|1|1|141|141|114|471|41|14|114|471
Atlanta|Clayton GA|FXN|2016-10-07|41|2330|41|711|1|1|17|41|111|11|71|47|71|17
Atlanta|Clayton GA|FXN|2016-10-07|41|2345|43|711|1|1|17|41|111|11|71|41|74|11
Atlanta|Clayton GA|FXN|2016-10-07|41|0000|46|111|1|1|47|71|41|41|71|41|71|41
Atlanta|Clayton GA|FXN|2016-10-08|41|0515|4|6614|3|6|41|663|41|464|1|43|661|431
Atlanta|Clayton GA|FXN|2016-10-08|41|0530|4|6114|3|66|643|664|641|464|1|43|661|431
Atlanta|Clayton GA|FXN|2016-10-08|41|0545|1|6614|3|66|643|664|641|441|1|43|631|611
Atlanta|Clayton GA|FXN|2016-10-08|41|0600|1|6614|3|66|643|164|641|411|1|43|131|111
Atlanta|Clayton GA|FXN|2016-10-08|41|0615|3|6614|6|6|646|143|664|411|46|14|614|413
Atlanta|Clayton GA|FXN|2016-10-08|41|0630|6|161|6|6|11|41|663|61|11|41|11|11
Atlanta|Clayton GA|FXN|2016-10-08|41|0645|4|163|6|6|11|43|633|63|11|46|14|13
Atlanta|Clayton GA|FXN|2016-10-08|41|0700|9|163|6|6|41|13|43|41|11|46|13|43
Atlanta|Clayton GA|FXN|2016-10-08|41|0715|44|6614|3|6|41|663|41|464|1|43|661|431
Atlanta|Clayton GA|FXN|2016-10-08|41|0730|44|6114|3|66|643|664|641|464|1|43|661|431
Atlanta|Clayton GA|FXN|2016-10-08|41|0745|41|6614|3|66|643|664|641|441|1|43|631|611
Atlanta|Clayton GA|FXN|2016-10-08|41|0800|41|6614|3|66|643|164|641|411|1|43|131|111
Atlanta|Clayton GA|FXN|2016-10-08|41|0815|43|6614|6|6|646|143|664|411|46|14|614|413
Atlanta|Clayton GA|FXN|2016-10-08|41|0830|46|161|6|6|11|41|663|61|11|41|11|11
Atlanta|Clayton GA|FXN|2016-10-08|41|0845|41|163|6|6|11|43|633|63|11|46|14|13
Atlanta|Clayton GA|FXN|2016-10-08|41|0900|41|163|6|6|41|13|43|41|11|46|13|43
Atlanta|Clayton GA|FXN|2016-10-08|41|0915|44|6614|3|6|41|663|41|464|1|43|661|431
Atlanta|Clayton GA|FXN|2016-10-08|41|0930|44|6114|3|66|643|664|641|464|1|43|661|431
Atlanta|Clayton GA|FXN|2016-10-08|41|0945|48|6614|3|66|643|664|641|441|1|43|631|611
Atlanta|Clayton GA|FXN|2016-10-08|41|1000|9|6614|3|66|643|164|641|411|1|43|131|111
Atlanta|Clayton GA|FXN|2016-10-08|41|1015|4|6614|6|6|646|143|664|411|46|14|614|413
Atlanta|Clayton GA|FXN|2016-10-08|41|1030|7|161|6|6|11|41|663|61|11|41|11|11
Atlanta|Clayton GA|FXN|2016-10-08|41|1045|6|163|6|6|11|43|633|63|11|46|14|13
Atlanta|Clayton GA|FXN|2016-10-08|41|1100|3|163|6|6|41|13|43|41|11|46|13|43
Atlanta|Clayton GA|FXN|2016-10-08|41|1115|1|6614|3|6|41|663|41|464|1|43|661|431
Atlanta|Clayton GA|FXN|2016-10-08|41|1130|1|6114|3|66|643|664|641|464|1|43|661|431
Atlanta|Clayton GA|FXN|2016-10-08|41|1145|4|6614|3|66|643|664|641|441|1|43|631|611
Atlanta|Clayton GA|FXN|2016-10-08|41|1200|4|6614|3|66|643|164|641|411|1|43|131|111
Atlanta|Clayton GA|FXN|2016-10-08|41|1215|44|6614|6|6|646|143|664|411|46|14|614|413
Atlanta|Clayton GA|FXN|2016-10-08|41|1230|44|161|6|6|11|41|663|61|11|41|11|11
Atlanta|Clayton GA|FXN|2016-10-08|41|1245|41|163|6|6|11|43|633|63|11|46|14|13
Atlanta|Clayton GA|FXN|2016-10-08|41|1300|41|163|6|6|41|13|43|41|11|46|13|43
Atlanta|Clayton GA|FXN|2016-10-08|41|1315|47|6614|6|6|646|143|664|411|46|14|614|413
Atlanta|Clayton GA|FXN|2016-10-08|41|1330|44|161|6|6|11|41|663|61|11|41|11|11
Atlanta|Clayton GA|FXN|2016-10-08|41|1345|44|163|6|6|11|43|633|63|11|46|14|13
Atlanta|Clayton GA|FXN|2016-10-08|41|1400|43|163|6|6|41|13|43|41|11|46|13|43
Atlanta|Clayton GA|FXN|2016-10-08|41|1415|4|6614|3|6|41|663|41|464|1|43|661|431
Atlanta|Clayton GA|FXN|2016-10-08|41|1430|4|6114|3|66|643|664|641|464|1|43|661|431
Atlanta|Clayton GA|FXN|2016-10-08|41|1445|1|6614|3|66|643|664|641|441|1|43|631|611
